nI,KI,v0,tau0,v1,tau1,v2,tau2,K0_0,n0_0,K0_1,n0_1,K0_2,n0_2,K1_0,n1_0,K1_1,n1_1,K1_2,n1_2,K2_0,n2_0,K2_1,n2_1,K2_2,n2_2
1,0.4,0.012973701673811542,77.07900375253581,0.14683298555919952,6.81045880931723,0.22663973633812348,4.412288931134748,0.004572158882829123,1.0,0.22831401528909082,2.0,0.0308799218138233,2.0,0.04064020060014539,2.0,0.09652608941091877,3.0,0.0011894816128718896,3.0,0.7528867891945185,4.0,0.0013244472422478414,3.0,0.9414119851164777,3.0
1,0.4,0.11259287772121052,8.881556455782972,0.8361553843722954,1.1959499618013023,0.020456749144484546,48.88362236526792,0.047460769752246786,2.0,0.3652626355518491,2.0,0.013676967752900296,3.0,0.011539652685426088,3.0,0.23307462398214968,4.0,0.047543454359996705,2.0,0.06488909638955702,3.0,0.002488949331555615,4.0,0.8633248871890753,1.0
1,0.4,0.09943826308456191,10.056491022470937,0.2687394750061768,3.7210759601916155,0.15084823763635988,6.629179204669501,0.00698884411126832,4.0,0.9804309306485166,2.0,0.29446417050891727,4.0,0.0010378135867492094,3.0,0.0015053185239054443,3.0,0.0032263151887241054,2.0,0.4011811967719409,2.0,0.012249866725819684,3.0,0.19931203074503007,3.0
1,0.4,0.04460041758678676,22.421314734422086,0.01431205219672524,69.87118173233125,0.8430258643426611,1.1862032261367657,0.15416628458130244,1.0,0.03851911625167091,1.0,0.9315721570793546,1.0,0.6982019902467957,2.0,0.03509933724022441,4.0,0.48304018133740584,3.0,0.07661879008794005,3.0,0.13977487737613198,2.0,0.0011803746645158882,3.0
1,0.4,0.05899773797895362,16.9498023866056,0.10401751900950838,9.613765157276907,0.21380398350265134,4.677181330382458,0.0031538173717102404,2.0,0.024941177324848914,2.0,0.006280364364419855,4.0,0.03963800398243921,1.0,0.0017717068920648437,3.0,0.5135393499907642,1.0,0.0010221604676962644,4.0,0.7313923589016426,2.0,0.014518241379472779,3.0
1,0.4,0.037065345061686045,26.979379210843682,0.05128278758017941,19.499720026656586,0.06042762332554035,16.548723000617166,0.012277948005588579,1.0,0.0070635055949943145,1.0,0.2092308552471394,2.0,0.0012459899272974032,2.0,0.10860030479963848,4.0,0.624861860672118,2.0,0.04590166411241081,2.0,0.0492596768922966,3.0,0.38124474602121566,3.0
1,0.4,0.2467802337408139,4.052188397917926,0.5009639280033068,1.9961517069416606,0.06268257694215197,15.953396442569241,0.0014133119846920317,4.0,0.5447457793222765,4.0,0.033930526276767854,3.0,0.011700319040599353,2.0,0.01989920346022848,4.0,0.0017455396880916747,3.0,0.002227594834383075,2.0,0.6635893233499175,1.0,0.007765898499421712,3.0
1,0.4,0.26615970736842764,3.7571426940884214,0.11748285176233939,8.511880542557298,0.15292490243848536,6.539157351447413,0.0024344708620367725,2.0,0.4158920322228505,3.0,0.02226097120989064,3.0,0.021330988680261398,4.0,0.08318222553789213,3.0,0.049714813648640686,3.0,0.021926706840875696,2.0,0.004682063674491436,2.0,0.5402812059677031,3.0
1,0.4,0.044548427333991183,22.447481535155866,0.055749878720333296,17.937258752013687,0.02389537783397363,41.84909763503443,0.0027925015128814445,3.0,0.0034895178790976776,3.0,0.027615497038756705,1.0,0.001314418428681116,2.0,0.06868693113316637,3.0,0.0032524516004414756,1.0,0.0838555546436829,2.0,0.5892134199511774,3.0,0.038255844332168706,3.0
1,0.4,0.18542899051559258,5.392899984082644,0.013445561244756316,74.37398720637219,0.017098374388436345,58.48509204923606,0.004508304264533577,2.0,0.01970323112288578,2.0,0.10170966116567749,3.0,0.05475065598563353,2.0,0.893621145361862,2.0,0.17872158092514032,2.0,0.48491756466329544,1.0,0.08675607953392574,1.0,0.0936572041134146,4.0
1,0.4,0.3952771130460598,2.529870733708467,0.1377519157617021,7.2594271699996265,0.30593929662882957,3.2686222757883105,0.7456464181869813,2.0,0.0010217578238387271,3.0,0.0716658454635145,1.0,0.034598623686959415,3.0,0.13094466832174748,3.0,0.14335611608175985,1.0,0.012667412091160332,1.0,0.0597453721471225,3.0,0.43465246274461034,3.0
1,0.4,0.3473551958708305,2.87889748559243,0.504668882452981,1.9814972445684085,0.027497463603719602,36.366990585441826,0.5689617853918555,1.0,0.047361236993590905,1.0,0.001673469081284673,3.0,0.003398841694571792,3.0,0.20270917287737364,2.0,0.8862516144382682,1.0,0.370606920860621,4.0,0.04724493010095779,4.0,0.0028732915434191418,2.0
1,0.4,0.050897186477637475,19.64745144487243,0.01627963275321931,61.42644709244128,0.05536118202082506,18.063198138071417,0.006135129337098123,2.0,0.0033739997355083646,2.0,0.035788948886916326,3.0,0.0018260589829298482,3.0,0.0033132331311583724,3.0,0.019390636257105107,1.0,0.0016400088164070805,2.0,0.9745588374483793,4.0,0.008106510040829216,3.0
1,0.4,0.19685635623765882,5.079846133049063,0.18701720364713967,5.347101659624748,0.06921319836699624,14.448111394846938,0.22552355968211205,2.0,0.0047051507603059805,3.0,0.014058453532837875,4.0,0.23223348292238338,2.0,0.028194356232890922,3.0,0.005635284641889569,1.0,0.2489225926515591,3.0,0.009714768738716302,3.0,0.05073227021773985,3.0
1,0.4,0.3547498845602747,2.818887457115134,0.010559627833357664,94.70030722494016,0.056095666138052336,17.82668909820919,0.09906152475659359,2.0,0.45242530757048965,3.0,0.0015972914159985106,1.0,0.001629702750795879,2.0,0.0022839900599877783,2.0,0.8632150524139393,2.0,0.0043575046449828335,3.0,0.30535907733624573,2.0,0.02883650606651427,3.0
1,0.4,0.033809547905733574,29.577443708746415,0.01291729129391599,77.41561115610959,0.039659855860176334,25.214413373703923,0.005142299135288823,3.0,0.8474525391578474,2.0,0.012285998754419642,2.0,0.5307356220564848,1.0,0.007425374101446611,3.0,0.1106758697375924,3.0,0.15847749898490363,2.0,0.03846362102271058,3.0,0.011969327159615432,2.0
1,0.4,0.6606956535933406,1.513556195748038,0.602592818128466,1.6594953838079285,0.11076346468753898,9.028247742348757,0.262043535660668,2.0,0.9238215332831884,2.0,0.0024905145659793668,2.0,0.05895846962140186,2.0,0.0018558120210488496,2.0,0.0622100158039015,3.0,0.0051826946931362895,1.0,0.019011170690805827,4.0,0.002026387867327259,4.0
1,0.4,0.05925633904753982,16.875831616896313,0.03766517055702011,26.549727114234933,0.6046523370755051,1.6538429419402483,0.001599159313370916,1.0,0.24475062188256072,2.0,0.48372249345660767,1.0,0.06658104403720232,4.0,0.006430719105586797,2.0,0.026670748534398103,3.0,0.0031944290531750975,2.0,0.6430486108168918,2.0,0.03808507595655648,2.0
1,0.4,0.8246076976107313,1.212697871845559,0.011520034145288292,86.80529826458901,0.2642340061898316,3.784524234483194,0.6362056323461895,4.0,0.38351241888695414,3.0,0.007473955371203116,2.0,0.23321661110154823,2.0,0.2983444093075484,3.0,0.0039113066344817465,1.0,0.03404053574847585,3.0,0.17881779678780302,3.0,0.026941083614252386,3.0
1,0.4,0.3320870351423842,3.0112587791066407,0.5304368002654246,1.8852387306077016,0.7019307547248521,1.4246419511736415,0.21566813190815332,2.0,0.11986281642451818,2.0,0.006329376243871788,2.0,0.07830557854648748,3.0,0.7436511816316181,3.0,0.0775516179133547,2.0,0.0013370561907181263,3.0,0.005324136727519885,3.0,0.0016147571590865986,2.0
1,0.4,0.785000507301376,1.273884527078505,0.9311879749399252,1.07389702929155,0.07944149113473402,12.587880535927809,0.003924214615334295,2.0,0.25711368599892953,2.0,0.7962421949229207,4.0,0.002383272383736099,3.0,0.007993215558445763,2.0,0.8604137760476432,2.0,0.9778839027605276,2.0,0.8894528699166776,2.0,0.8026466085800872,1.0
1,0.4,0.16494912013096674,6.062475502785449,0.024904261154198866,40.15377102771024,0.017835251716071365,56.06873488075859,0.001086167245124496,3.0,0.016150804307650854,2.0,0.9049170312690312,2.0,0.021364427183679206,1.0,0.0011244346188814857,3.0,0.0020034967195365805,2.0,0.15786822699248063,4.0,0.0610585908244044,1.0,0.0720667768359171,3.0
1,0.4,0.10015811452432792,9.984213508303462,0.37470240302614666,2.6687845925829845,0.711600008843948,1.4052838498759734,0.01181748969177724,1.0,0.0024743440032469243,1.0,0.007027273828740132,1.0,0.34356868326717244,2.0,0.0022721311225268074,1.0,0.030296984665608952,2.0,0.22307872692741282,2.0,0.014711842811391776,2.0,0.7725876831050015,2.0
1,0.4,0.03501602986717639,28.55834895598453,0.456251511020857,2.191773563143961,0.02073758916280287,48.22161304042543,0.34364600872982787,3.0,0.03441886223734554,2.0,0.0583248069376211,2.0,0.0061261882096218115,3.0,0.0034715643915848755,3.0,0.010187587922616108,2.0,0.001430100914392218,3.0,0.013734499455109532,2.0,0.013599552530958191,1.0
1,0.4,0.8346981771076892,1.1980378386174242,0.5610836256898875,1.782265520171681,0.013982796233576823,71.51645374039741,0.08585882271150021,2.0,0.003758518694769005,4.0,0.1972724281577142,3.0,0.22233448189989097,2.0,0.0027786588685933806,4.0,0.05823080154310382,3.0,0.01646228386813793,1.0,0.5001798221891589,2.0,0.004055975824415917,2.0
1,0.4,0.8989732751846963,1.112380120303963,0.32409421445554365,3.0855225283176755,0.022019520456127636,45.41424968779091,0.6842004545537868,2.0,0.0034186089289723423,1.0,0.728623213259058,2.0,0.1745313468010803,2.0,0.15474177675085074,4.0,0.0013047614085300646,3.0,0.01824062713529078,4.0,0.031296521334051725,3.0,0.19342540859540014,3.0
1,0.4,0.02524716747631569,39.60840363332234,0.08857356156661629,11.290050691344264,0.012872752194305696,77.68346542415019,0.0019889604727414763,2.0,0.20181952663197417,3.0,0.6317727611690488,1.0,0.00716083158145557,1.0,0.5591977493178073,2.0,0.0010585397388934536,2.0,0.2009521984045807,4.0,0.001284271957922795,2.0,0.134491210196001,3.0
1,0.4,0.8318874226524189,1.202085730316207,0.02809407623308925,35.59469233667838,0.5397518012297996,1.852703405012352,0.05196649882977589,4.0,0.20066643124022635,3.0,0.004661745919524408,2.0,0.049102981274514824,1.0,0.018431217862887494,3.0,0.008737003950785445,4.0,0.4524181975746448,3.0,0.03897830141302253,3.0,0.007705167635070045,3.0
1,0.4,0.029721088366031025,33.646143360716394,0.49844285127826915,2.006248053182978,0.29878631403935907,3.346873511309056,0.01044384463804677,3.0,0.009389589759885773,4.0,0.0024831418232059903,2.0,0.2062363199522899,1.0,0.14656935069600047,1.0,0.00705013630843815,3.0,0.002659574282816457,1.0,0.08184772732907548,4.0,0.0012765109895092363,2.0
1,0.4,0.03437173336707876,29.09367384298983,0.30707076705194647,3.256578311249121,0.020429406776692017,48.94904736739119,0.05009329429060735,1.0,0.07384869903295042,3.0,0.06404981762743665,3.0,0.021757082777623837,4.0,0.014233441603608989,2.0,0.004199376594898784,2.0,0.0035895640312490567,3.0,0.0032899351070091822,2.0,0.01680589413295523,2.0
1,0.4,0.04967939718471097,20.129068722028574,0.01799713885469378,55.56438765482953,0.011445286857671114,87.37220940248936,0.27060053911598536,2.0,0.009368052906986373,3.0,0.003192937593316154,4.0,0.007154820433529202,4.0,0.016928773977170505,1.0,0.001062495906553939,3.0,0.0031109990961889714,3.0,0.8084694657751156,4.0,0.4465179082690354,3.0
1,0.4,0.257564097538198,3.8825286969652097,0.02274588158542389,43.96400272481961,0.13052695848947649,7.661252599252309,0.13873970950747203,2.0,0.0032849695826896804,4.0,0.018950850430790502,2.0,0.010488945359166913,3.0,0.32971451960426185,3.0,0.02210739118089313,2.0,0.0028601605822436275,3.0,0.8746488943867552,1.0,0.11815789593558874,4.0
1,0.4,0.017553110855308654,56.96995867245755,0.9835926978806395,1.0166809921980038,0.0793531048604172,12.601901359234885,0.0253225217017871,2.0,0.018058159590479354,1.0,0.22011096429805552,3.0,0.0013391313162640001,4.0,0.007811590156522552,3.0,0.5255757515673495,4.0,0.17882677599796898,3.0,0.0021359545504147977,2.0,0.1892002741340412,2.0
1,0.4,0.08328994757823374,12.006250803084082,0.3131359507541544,3.1935010898352845,0.010292292930592983,97.16007956085114,0.009588313051134039,2.0,0.03706863788046088,4.0,0.004533661430399149,2.0,0.0011374616511143048,2.0,0.005403793139081685,3.0,0.15226115478372246,2.0,0.1652412654349722,3.0,0.07741495413303295,4.0,0.04075604440053493,2.0
1,0.4,0.40478260358896206,2.4704619001251684,0.011780809783518404,84.88380836086672,0.021543653570044577,46.41738211899454,0.41177952114613425,2.0,0.006969984002197702,2.0,0.006699504597892675,2.0,0.002170893605566446,3.0,0.007113310510076523,3.0,0.00338978827973734,3.0,0.0025307246812953906,1.0,0.18997172847113533,3.0,0.4199613685690456,2.0
1,0.4,0.037713784504143394,26.51550389725899,0.011434211700571965,87.45683796898545,0.04448070506301806,22.48165802640155,0.045334341174928926,2.0,0.016856380172872193,3.0,0.12255354984551108,2.0,0.026418405062639563,4.0,0.17087995834937098,2.0,0.13505262891248646,4.0,0.0013578277929674845,2.0,0.0027596064283531767,3.0,0.17934795038844184,1.0
1,0.4,0.0340136148906498,29.399991833120204,0.024365474358095288,41.04167993215186,0.013720478226578911,72.88375692786197,0.0010655201180375896,3.0,0.07767617006896324,4.0,0.1499039892542403,3.0,0.023407594142483182,1.0,0.17474353073568238,3.0,0.0031744746062200603,1.0,0.007003214443543292,3.0,0.04149446608421211,2.0,0.005820535993955233,3.0
1,0.4,0.01518143046755732,65.86994566401351,0.012288012524210069,81.38012538885206,0.013020197775963194,76.80374885288738,0.032207164444594406,1.0,0.008584883182016964,1.0,0.006379847284389983,3.0,0.03776967169116238,2.0,0.3590376259915558,2.0,0.03764513590173092,3.0,0.15525639995922824,4.0,0.017079500438329433,4.0,0.061122911963022254,3.0
1,0.4,0.14003581093649609,7.141030521496273,0.03542761999427275,28.226564476012236,0.05700745570402789,17.541565180382968,0.23331040664365463,4.0,0.011341293683342989,2.0,0.5126627171013005,3.0,0.008547802714421827,4.0,0.29066148861889246,3.0,0.1048649898860967,1.0,0.15348657394799886,2.0,0.0015270928823617634,2.0,0.0016404093624197862,3.0
1,0.4,0.026611932593010066,37.5771280986433,0.05076208676595533,19.699741750385865,0.011909485522187277,83.96668337494579,0.11963807398354315,4.0,0.20979530077602296,4.0,0.02790818862122756,2.0,0.017896121144040697,2.0,0.0024264366014839253,1.0,0.012055023179470149,3.0,0.36991321899503693,2.0,0.2443871041422072,4.0,0.6427406728084057,3.0
1,0.4,0.023548326032261313,42.465863545034814,0.05596293894721049,17.868968621238675,0.06538092607167723,15.294980663071339,0.0015320379154787,2.0,0.0013207672215552197,2.0,0.01233685161304742,3.0,0.0014906351823162146,1.0,0.0014882302000094143,1.0,0.07836387843083832,3.0,0.6572061359654351,3.0,0.4260346829035163,1.0,0.10584140035313905,2.0
1,0.4,0.15218400134604976,6.570992950343771,0.012796312555900729,78.14751285821576,0.6424287784288336,1.5565927828539472,0.015139196878485068,2.0,0.08998416682806355,1.0,0.1406708202868358,3.0,0.023652742184537986,3.0,0.01899678519988059,3.0,0.10810610385212305,2.0,0.0084925231492771,3.0,0.0013761891861890222,2.0,0.007935274426208158,1.0
1,0.4,0.5839299852133475,1.7125340799798716,0.19577188382651256,5.10798578659115,0.022375341603817656,44.69205510718912,0.001626625203055059,2.0,0.07170127573638785,2.0,0.5725600251625832,2.0,0.0014402077782135424,2.0,0.9686314853871749,2.0,0.0038732625451928545,3.0,0.0067970832847447085,4.0,0.00664743488843339,4.0,0.0387546726717823,3.0
1,0.4,0.048663111905196864,20.54944619958033,0.10744686004329508,9.306926229366367,0.018399733337518192,54.348613735664216,0.004062035547173088,2.0,0.7447990716852576,4.0,0.413720101838802,1.0,0.01044337534113865,2.0,0.09387719080017007,3.0,0.2272151164263741,3.0,0.039281671305874025,1.0,0.06153137810407393,1.0,0.013837595685643314,4.0
1,0.4,0.7462292249938145,1.340070807342461,0.9216251816885255,1.0850397969463927,0.07707870162505417,12.973752527182597,0.5258177153866498,1.0,0.06553364417784605,3.0,0.6550894654616666,2.0,0.0011265627616720497,4.0,0.0032743036500981607,3.0,0.0014979427580267878,1.0,0.009121423211320307,2.0,0.0022118013219053338,3.0,0.001170994404364701,3.0
1,0.4,0.34504311053427655,2.8981885725860916,0.01929914372249429,51.81577039785661,0.3083835106093548,3.242715533084229,0.006364702865426999,2.0,0.10007395967432803,3.0,0.0029893856259526736,4.0,0.7516014457594274,2.0,0.0026908410241731867,4.0,0.0984273554337974,1.0,0.9176555108697168,3.0,0.005312095003982803,2.0,0.01776569911725137,3.0
1,0.4,0.86296162918707,1.158800074276794,0.034652014179650525,28.858351344761147,0.18935148769696247,5.28118375072076,0.0075713694287397595,3.0,0.3831879910663528,2.0,0.9322973813651082,3.0,0.0015482218274084066,1.0,0.00855677925391602,4.0,0.4352151632716373,1.0,0.03605557975605527,2.0,0.26372044643713766,2.0,0.02835635385104593,2.0
1,0.4,0.23741073208607463,4.212109499908556,0.06129319893818973,16.31502380889658,0.01264707272909083,79.069680503995,0.00153813292777569,2.0,0.176345161254816,3.0,0.006781801243910034,1.0,0.09389779371006358,2.0,0.06983013381004027,2.0,0.010915313533151444,1.0,0.0024214805605673904,3.0,0.10083883005191459,4.0,0.702178422690498,1.0
1,0.4,0.01770943371778346,56.46707940727771,0.8386655319728259,1.1923704526733807,0.07589381871329785,13.176303643089494,0.5558744880597469,2.0,0.013061074885751095,1.0,0.0010118201832400578,1.0,0.06520135446167596,3.0,0.26857396920942883,3.0,0.08467270405454405,2.0,0.003011145688676483,2.0,0.030983897010144916,4.0,0.19518093909808243,2.0
1,0.4,0.43270249774412367,2.311056684935858,0.20510138200171346,4.875637551733541,0.0717143423522672,13.944212094812379,0.0061972539885413284,3.0,0.21045122644139386,1.0,0.3090367329797608,1.0,0.35009808467166087,1.0,0.055869582631649484,3.0,0.28940964721299106,3.0,0.06399951641117442,1.0,0.0016191070234225725,3.0,0.5152466245757339,2.0
1,0.4,0.011110685346510083,90.00344882542322,0.46304412939997924,2.1596213762515846,0.6677038257650414,1.497670016873455,0.008687386752927665,2.0,0.984334871158222,3.0,0.027925908961879735,2.0,0.004072823419093932,1.0,0.5789180274907806,3.0,0.007989354031499361,1.0,0.06900588185488139,1.0,0.036369063607172965,4.0,0.001835634978580175,3.0
1,0.4,0.9380060330542568,1.0660912241085312,0.014541459934634618,68.7688859643464,0.09204484373766944,10.864269625466799,0.5169148964505057,2.0,0.46269342288385257,3.0,0.10682018878441793,1.0,0.0479254342186383,3.0,0.0010286013401114135,4.0,0.6658752095572927,4.0,0.004455761986711496,2.0,0.002834838805126684,2.0,0.07504502027888234,2.0
1,0.4,0.01207594594465303,82.80924778756388,0.07729301609351429,12.93777951154258,0.5044484409925445,1.9823631490116538,0.026398885807603453,1.0,0.019099140590831846,3.0,0.0024643463584807903,3.0,0.059771708143940415,1.0,0.011206653381218361,2.0,0.028721220324411746,4.0,0.6937053774622017,2.0,0.9365234216877606,3.0,0.7370639460593986,1.0
1,0.4,0.043278621110290294,23.106096597939704,0.8528547111441146,1.1725326564222038,0.03098047262454999,32.27839717356557,0.9824035185876187,4.0,0.9203079952842106,4.0,0.041392354534058304,2.0,0.003224386362777485,1.0,0.018199018368517145,4.0,0.0030174196421961265,3.0,0.6353531888749498,4.0,0.1478458025422865,2.0,0.43967382030684304,2.0
1,0.4,0.010298871989807097,97.0980123832698,0.01928978848877041,51.84090020386444,0.018919298330958203,52.85608284762182,0.24017674653522275,2.0,0.21642774483476188,4.0,0.011511485593879888,1.0,0.4536481856479734,1.0,0.010413325479585248,3.0,0.07120876436082803,1.0,0.2781778314143087,3.0,0.19468157338032802,2.0,0.516845414851288,2.0
1,0.4,0.17273850588306974,5.789097195716864,0.01390991106676349,71.89118573082844,0.07948584456022405,12.580856447242375,0.7986837465802973,2.0,0.018024762825765154,3.0,0.260981375349058,4.0,0.007832362521281435,4.0,0.040382823155905107,2.0,0.04344481026381885,2.0,0.009938846689994518,4.0,0.05330172543913675,4.0,0.12388375813142422,2.0
1,0.4,0.014620907154471617,68.39520895898465,0.35225530093883595,2.838850110515826,0.23390129744959215,4.275307622932314,0.00221794861777563,4.0,0.019810671688326377,2.0,0.22059999905236272,2.0,0.015385989162766268,1.0,0.002478985722646457,2.0,0.005728503516309332,3.0,0.1916101963890673,2.0,0.02253288390418672,3.0,0.01372675345902368,2.0
1,0.4,0.5754617427343879,1.7377349799977293,0.11110999917468702,9.000090067751698,0.043886703505059736,22.785944719787604,0.008481438896583836,2.0,0.002650315632346541,2.0,0.8779508651450041,2.0,0.0321277431237374,1.0,0.0017079562052592413,2.0,0.005779724958456406,4.0,0.03969824512819805,2.0,0.0027505523448161434,4.0,0.027592153000085884,4.0
1,0.4,0.7368542429968415,1.3571205017873345,0.11643540579772736,8.588452912142627,0.11794877272255169,8.478256932374176,0.0023742696445074284,2.0,0.0060733002391270535,3.0,0.001166559964068152,1.0,0.0028329662061504675,2.0,0.0108657810270986,3.0,0.08547273191718452,3.0,0.010033981450258543,1.0,0.04284515713071922,2.0,0.0019285756428796734,1.0
1,0.4,0.03159343965789023,31.65214078709082,0.022511518508669857,44.421703476594445,0.7296045369505454,1.3706055121033092,0.1964962822327549,1.0,0.1121355533830922,4.0,0.0010461411751717933,3.0,0.3100454177839417,2.0,0.07098971635006245,3.0,0.27194199804069835,3.0,0.0025925977848310377,1.0,0.13922702355109684,2.0,0.24775039117975908,2.0
1,0.4,0.032714874770699544,30.567135194894007,0.7098498686097279,1.4087485878648451,0.01115031606807279,89.68355640279522,0.08525995456560487,2.0,0.0023036334568403405,4.0,0.004319596610530932,1.0,0.8494226188433571,1.0,0.06917652626379256,2.0,0.029172433579033465,4.0,0.0021893034543533293,1.0,0.6552777326031696,1.0,0.0848964294006488,3.0
1,0.4,0.0766816003135367,13.040938059602139,0.3509204898844776,2.849648364303829,0.1726873904608244,5.790810766967137,0.08617392825467139,2.0,0.011149054776542301,3.0,0.0177901006484429,2.0,0.3577155341651903,2.0,0.17305622320179645,3.0,0.02344408201757359,2.0,0.0038933006207592115,3.0,0.40889978198154814,4.0,0.00666425115332647,2.0
1,0.4,0.01432921659977487,69.78748580126225,0.011044125013648137,90.54587835289962,0.013736592809643946,72.7982560055167,0.17811937511172077,4.0,0.014707780087591781,3.0,0.1289619674636716,2.0,0.03423224369900419,1.0,0.04107125651991708,3.0,0.010422672502592722,2.0,0.0018054130592767116,3.0,0.913224213424462,1.0,0.5951073504244019,1.0
1,0.4,0.20050953609734012,4.987293968475076,0.03364428247917669,29.72273225380644,0.5478921442672601,1.8251767441151758,0.21524178529515617,3.0,0.003866726532243836,3.0,0.0022898170181234593,3.0,0.9947407053550426,3.0,0.0022007948010725354,2.0,0.025226200576905028,2.0,0.011886439643852106,1.0,0.18482746311969386,1.0,0.0019812186952193438,2.0
1,0.4,0.012407907761929259,80.59376481410222,0.01533558020290724,65.20783607590049,0.7220213105849292,1.3850006715035497,0.14009662933776604,1.0,0.009044426076706791,2.0,0.8421606857498958,2.0,0.7241075591663585,2.0,0.016626698034765196,3.0,0.025389922147615984,4.0,0.19238288649961183,2.0,0.07262041157261946,2.0,0.8760101029574474,3.0
1,0.4,0.15122680091348162,6.61258450195022,0.09364559072162582,10.67855936722782,0.1274115443887196,7.848582361964802,0.2605840189149442,1.0,0.013170874885247407,3.0,0.0618427821192287,1.0,0.013026432300997525,4.0,0.00399957548724291,2.0,0.08418729356286002,2.0,0.0013752716354029323,3.0,0.0010288945430781888,2.0,0.002553678805085237,3.0
1,0.4,0.02315571745608511,43.18587847241197,0.027103492444750084,36.895614173652326,0.8703333714146808,1.1489850129204549,0.25175076708519145,3.0,0.001203006810598956,2.0,0.04823172030596072,3.0,0.013337448816531119,3.0,0.9378047525553277,1.0,0.0019423423969143854,3.0,0.009217666274013325,4.0,0.051911927489889716,2.0,0.012260553749308949,2.0
1,0.4,0.04403054279789622,22.71150743224042,0.5837505876961826,1.713060373860313,0.8852092000976067,1.129676465054516,0.004034120969481707,4.0,0.017838355525624523,3.0,0.004205594635521183,2.0,0.001018703608328474,2.0,0.006959677071387059,3.0,0.00821931994814425,2.0,0.113748657966615,1.0,0.5082568130347155,3.0,0.044764779676382684,4.0
