F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,id
True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,7416
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,8002
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,8234
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,8252
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,8431
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,8534
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,8595
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,8876
True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,8908
True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,8952
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,8957
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,9128
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,9130
True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,9133
True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,9225
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,9226
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,9775
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,9883
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,10468
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,10541
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,10554
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,10576
True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,10699
True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,10779
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,10790
True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,10875
True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,10901
True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,11017
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,11039
True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,11109
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,11276
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,11346
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,12104
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,12130
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,12307
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,12411
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,12430
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,12780
True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,12871
True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,13310
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,13348
True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,13357
True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,13942
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,14024
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,14060
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,14230
True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,14249
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,14269
True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,14286
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,14553
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,14572
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,14575
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,14578
True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,14659
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,14767
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,14821
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,14949
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,14952
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,False,14957
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,15074
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,15086
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,15231
True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,15416
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,15501
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,15510
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,15695
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,False,False,15904
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,False,False,15941
True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,101
True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,107
True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,128
True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,187
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,189
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,248
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,True,602
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,665
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,891
True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,1032
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,1289
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,1355
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,1356
True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,1393
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,1452
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,1774
True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,1854
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,1873
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,1940
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,2179
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,2607
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,2901
True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,True,2913
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,3345
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,3584
True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,3600
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,3601
True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,3642
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,3950
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,4160
True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,4486
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,4625
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,4715
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,4724
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,4809
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,4828
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,4835
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,4858
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,4862
True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,4964
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,5037
True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,5041
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,5330
True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,5355
True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,5429
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,5440
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,5441
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,5446
True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,5465
True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,5533
True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,5562
True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,5563
True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,True,5677
True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,5694
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,5777
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,6038
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,6188
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,6711
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,7094
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,7130
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,7175
True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,7288
True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,True,7452
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,8054
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,8108
True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,8169
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,8213
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,8667
True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,True,8677
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,8786
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,8794
True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,8922
True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,8981
True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,8982
True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,9208
True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,9312
True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,9313
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,9453
True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,9467
True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,9476
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,9578
True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,9725
True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,10155
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,10178
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,10203
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,10204
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,10310
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,10392
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,10451
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,10486
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,10538
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,10624
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,10637
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,10670
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,10789
True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,10792
True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,10819
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,10828
True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,10880
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,10943
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,10948
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,11263
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,11265
True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,11353
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,11476
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,11479
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,12051
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,12059
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,12062
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,12230
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,12232
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,12287
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,12305
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,12317
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,12380
True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,False,False,True,False,12393
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,12530
True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,True,True,12727
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,12754
True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,True,False,13115
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,13291
True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,13362
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,13517
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,13587
True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,13588
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,14013
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,14141
True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,True,False,14232
True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True,True,14244
True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,14328
True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,14473
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,14560
True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,14565
True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,14650
True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,14811
True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,14822
True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,False,15078
True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,15316
True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,15328
True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,15409
True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,15526
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,15536
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,15716
True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,15732
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,15797
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,15957
True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,15959
True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,15980
True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,15981
True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,180
True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,188
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,200
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,209
True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,235
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,410
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,1410
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,1456
True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,2035
True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,2114
True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,True,False,2123
True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,2648
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,2842
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,2852
True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,3595
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,3884
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,4034
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,4832
True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,4962
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,5204
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,5372
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,5447
True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,5451
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,5546
True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,5606
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,5690
True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,5764
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,5996
True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,6063
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,6714
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,6798
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,6959
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,7041
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,7204
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,7220
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,7227
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,7435
True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,False,7467
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,7507
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,8233
True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,8247
True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,8632
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,8891
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,8911
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,8919
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,8924
True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,8931
True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,8944
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,8950
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,8969
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,8986
True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,8987
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,8990
True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,9307
True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,10309
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,10478
True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,10540
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,10550
True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,10631
True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,10713
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,11033
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,11038
True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,11118
True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,11119
