F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,id
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1749
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1767
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1797
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1837
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1842
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1896
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1897
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1916
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,1973
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,2136
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,2145
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,2155
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,2156
True,True,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,2274
True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,2285
True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,2472
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,2672
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,2755
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,2818
True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,3057
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,3174
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,3437
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3535
True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,3556
True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,3724
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,3784
True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,3887
True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,3912
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3940
True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,3952
True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,4021
True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,4071
True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,4344
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,4583
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4645
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4669
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4674
True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,4731
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4764
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4771
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4833
True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,4882
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4918
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4957
True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,4998
True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,5077
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5107
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5115
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5127
True,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,5130
True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,5147
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5196
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5229
True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,5368
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,5848
True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,5849
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,5854
True,True,True,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,False,5876
True,True,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,5902
True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,6159
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,6630
True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,6811
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,6865
True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,False,False,6889
True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,6890
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7032
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7033
True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,7051
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7053
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7114
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7135
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7143
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7150
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7162
True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,7769
True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,7791
True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,8156
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,8340
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,8407
True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,8496
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,8530
True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,8583
True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,8716
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,8766
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,8788
True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,False,False,8812
True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,8815
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,8832
True,True,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,8883
True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,9046
True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,9054
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,9170
True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,9285
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,9286
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,9291
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,9371
True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,9404
True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,9821
True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,9875
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10029
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10030
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10048
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10057
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10072
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10075
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10100
True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,10136
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10270
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10278
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10290
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10293
True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,10377
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10432
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10522
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10586
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,10588
True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,10648
True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,10700
True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,10786
True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,10836
True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,10908
True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,11012
True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,11174
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,11230
True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,11251
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,11277
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,11282
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,11300
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,11846
True,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,11892
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12055
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12233
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,12329
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12366
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12379
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12399
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12409
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12415
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12451
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12486
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12495
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,12531
True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,13338
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13429
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13439
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13519
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13558
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13566
True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,13585
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13671
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13681
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13825
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13842
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,13909
True,True,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,13959
True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False,False,13987
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,14047
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,14062
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,14066
True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,14091
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,14119
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,14196
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,14207
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,14627
True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,14648
True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,14677
True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,14682
True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,False,14697
True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,14699
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,14713
True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,14727
True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,14762
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,14765
True,True,True,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,14893
True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,15030
True,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False,True,False,False,15045
True,True,True,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,15060
True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,15101
True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,15144
True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,15182
True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,15196
True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,15221
True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,15272
True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,15342
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15351
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15381
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15543
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15615
True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,15687
True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,15802
True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,15805
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15849
True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,15918
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,15934
True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,16032
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,12
True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,342
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,417
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,497
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,517
True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,536
True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,637
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,679
True,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,False,780
True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,879
True,True,True,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,False,994
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,1270
True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1301
True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1536
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1563
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1738
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1743
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,1758
True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,1786
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1788
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1808
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1819
True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,1845
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1846
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,1849
True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,1893
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,1968
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,1969
True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,2112
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,2173
True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,2211
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,2736
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,2746
True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,2874
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,2907
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,3061
True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,3304
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3433
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,3459
True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,3471
True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,3476
True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,3479
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,3491
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3526
True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,3552
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,3562
True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,3703
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3796
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3822
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,3831
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,3875
True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,3977
True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,4045
True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,4252
True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4276
True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,4388
True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,4389
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,4421
True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4438
True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,4500
True,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,4586
True,True,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,True,False,4629
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4648
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4656
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4683
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4689
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4773
True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,4880
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4885
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,4921
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5001
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,5086
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,5106
True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,5151
True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,5228
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,5320
True,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,5392
True,True,True,True,False,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,5595
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,5601
True,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,5824
True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,5832
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,5845
True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,5874
True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,5903
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,5935
True,True,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,5964
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,6006
True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,6023
True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,6039
True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,6209
True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,6284
True,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,6400
True,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,6556
True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,6622
True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,6781
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,6868
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,7087
True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,7389
True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,7476
True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,7688
True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,8083
