F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,id
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9706
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11054
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12906
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12945
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13028
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13029
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13110
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13216
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14375
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,286
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1956
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2289
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3658
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3673
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3681
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3762
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5640
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5646
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5656
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5789
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5795
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7545
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7561
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7570
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7600
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7647
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7657
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7746
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9043
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9099
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9124
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9194
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12888
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12890
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,363
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,391
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,982
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2199
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2214
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2227
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2262
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2277
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2337
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2392
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2496
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2497
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2515
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2538
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2552
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2577
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3768
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4010
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5710
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5793
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6273
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7392
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7591
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7602
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7618
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7655
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7658
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7685
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7779
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7897
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8006
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8991
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8994
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9019
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9042
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9108
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9110
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9115
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9192
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9195
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9354
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10971
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11160
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12917
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13080
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13178
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,285
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,361
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,393
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2046
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2254
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2268
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2335
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2344
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2385
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2386
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2389
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2498
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2505
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2550
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2551
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3657
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5617
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5628
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5632
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5657
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5713
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5719
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5740
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5791
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5816
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7393
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7554
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7555
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7578
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7624
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7627
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7628
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7652
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7722
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7738
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7842
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7843
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7860
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7893
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7924
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9003
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9005
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9027
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9029
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9030
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9085
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9165
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9189
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9193
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9329
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12892
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13050
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13109
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,279
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,312
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,390
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,445
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,928
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2215
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2247
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2256
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2271
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2272
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2305
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2523
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3654
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4008
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5818
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7303
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7642
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7651
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7739
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7803
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7866
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7914
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9035
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9072
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9084
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9100
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9112
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10991
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11004
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11620
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12882
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12996
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13026
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,283
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,310
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,367
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2028
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2047
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2196
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2253
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2281
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2290
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2304
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2308
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2310
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2469
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2560
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2578
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3766
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5616
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5637
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5707
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5711
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5712
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5784
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5799
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5815
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5819
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7543
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7572
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7581
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7603
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7609
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7623
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7662
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7689
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7705
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7728
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7735
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7898
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7932
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9004
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9028
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9033
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9082
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9121
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12918
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12936
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12969
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12972
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12987
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,432
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,444
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2190
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2263
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2295
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2311
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2320
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2451
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2514
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3685
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3687
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3738
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3772
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5629
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5631
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5638
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5654
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5716
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5741
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5778
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5788
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6265
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7356
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7536
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7544
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7547
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7560
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7569
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7574
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7593
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7601
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7604
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7626
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7660
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7671
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7681
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7683
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7684
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7690
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7709
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7789
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7833
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7879
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7896
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7906
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7933
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9001
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9002
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9034
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9081
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9116
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9166
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12891
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12948
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12970
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14373
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14456
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,282
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,370
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,441
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,447
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,448
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,919
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1957
True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1965
