F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,id
True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15632
True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15791
True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,563
True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,989
True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1201
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1489
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2440
True,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,2559
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2592
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2782
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2950
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3067
True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3210
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3271
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3855
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3858
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3991
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4098
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4188
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4891
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,5056
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5264
True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,5421
True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,5749
True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,5765
True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,5890
True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,5906
True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6821
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6916
True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,6918
True,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,7605
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8208
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8320
True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8630
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8657
True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,9244
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9337
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9363
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9399
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9426
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9532
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9543
True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10281
True,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,10407
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10412
True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,10573
True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,10746
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10824
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10906
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10980
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11068
True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11501
True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,11646
True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,11706
True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11836
True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,11946
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,12201
True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,12348
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12829
True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13133
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,13172
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13278
True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13311
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13659
True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,13971
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14388
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,15699
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,15928
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,134
True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,401
True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,548
True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,808
True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,920
True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,969
True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1024
True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1183
True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3208
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3228
True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3282
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3666
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3667
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4054
True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4081
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4171
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4172
True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4355
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4393
True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4505
True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4516
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5171
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5174
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5252
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5262
True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,6370
True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6487
True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,6497
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,6672
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,6849
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7939
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7995
True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,8292
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,8634
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8663
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9009
True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,9060
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9481
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,10338
True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,10479
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10610
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10771
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10822
True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10934
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11145
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11150
True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11531
True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,11763
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11768
True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,12166
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12167
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12338
True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,12339
True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,12342
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12770
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12925
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,13009
True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,13014
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,13059
True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,13340
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,13404
True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13850
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14354
True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,14465
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14508
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14830
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15093
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15150
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15347
True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,15628
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15630
True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15781
True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,15906
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15917
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,131
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,242
True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,299
True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,307
True,False,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,566
True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,765
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1130
True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,1946
True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,2501
True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2557
True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2650
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2673
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2995
True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,3060
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3065
True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3355
True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,3720
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4064
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4100
True,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4310
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4368
True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4546
True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5061
True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5102
True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5146
True,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,5666
True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,5977
True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,6254
True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,6258
True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,6267
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6464
True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,7379
True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,7630
True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,7823
True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,7911
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8037
True,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,8316
True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,8538
True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,9283
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9424
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9484
True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9703
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9877
True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10282
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10821
True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,11430
True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11679
True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11778
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11813
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13197
True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,13259
True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,13361
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,13674
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,13764
True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,13890
True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,13918
True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14096
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14102
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14387
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14464
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14541
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14746
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14942
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15097
True,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,15663
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,15678
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15785
True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,15916
True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,15920
True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,758
True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1150
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1246
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1404
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2730
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3024
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3852
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4063
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4086
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4201
True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,4230
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,4303
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4974
True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,5298
True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,5424
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5479
True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,5746
True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,6147
True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6154
True,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,6300
True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6467
True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,6471
True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,6478
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6750
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,6936
True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,7475
True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,7557
True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,7668
True,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,7856
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,7966
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8332
True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,8346
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8376
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8384
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,8400
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8422
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8423
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,8756
True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,9143
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9397
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9499
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9556
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10903
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11069
True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,11108
True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,11649
True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,11721
True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,11757
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11771
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11833
True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,11862
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12165
True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12252
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12270
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,12273
True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,12279
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,12821
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13005
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13431
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13678
True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,13737
True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,13899
True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,14426
True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,14583
True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,14607
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14932
True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15157
True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,15861
True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15926
True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,78
